1.00000000 -0.87309177 -0.91398304 -0.66587818 0.44470963 -0.03007853 -0.17200274 0.17964361 0.07858053 0.57906444 -0.64839653
0.00000000 -0.92728077 -0.91199694 -0.79911295 0.35060802 0.20165951 -0.11289322 0.15474662 0.02610036 0.54717778 -0.40789887
0.00000000 -0.73765048 -0.88060082 -0.40514488 -0.41629731 -0.52052156 -0.09042771 0.29174480 0.02031623 -0.76042222 -0.32207274
0.00000000 -0.79350124 -0.88998292 -0.47811946 -0.17036027 -0.38064899 -0.03478891 0.25539720 0.03701739 -0.99578000 -0.28505312
0.00000000 -0.41852446 -0.77058530 -0.24553519 -0.66155245 -0.75018521 -0.27458949 0.41101524 0.17434569 -0.98368667 0.36268305
1.00000000 -0.90071523 -0.92602523 -0.74594914 0.32060461 -0.10801600 -0.12057705 0.09869514 0.05503237 0.87650667 -0.24441448
1.00000000 -0.24881515 -0.82709473 -0.49503253 -0.41425162 -0.50451919 0.16448171 -0.08548485 0.02365574 -0.40453333 -0.36193692
0.00000000 -0.47639405 -0.68780882 0.16292135 -0.68610069 -0.77389243 -0.17901155 0.32072948 -0.02118416 -0.98737778 0.39779687
0.00000000 -0.55396757 -0.63038513 -0.13536369 -0.55654052 -0.69121351 -0.11262511 0.34087399 -0.12532946 -0.77075556 0.33803298
1.00000000 -0.06614165 -0.69410645 0.08604376 -0.59245369 -0.75433398 -0.28105105 -0.44635775 0.19485869 0.20044889 0.35961717
0.00000000 -0.67307510 -0.83962291 -0.57309284 -0.29923855 -0.48940584 -0.03799636 0.32225518 0.12672209 -0.93642222 0.10199191
1.00000000 -0.16750042 -0.43190396 0.19473684 -0.78633936 -0.83108609 -0.13689442 -0.07876429 -0.06173938 0.81427111 0.64229309
1.00000000 -0.91248388 -0.92157172 -0.79243051 0.38493011 0.01970662 -0.07065433 0.20380599 0.04036105 0.20971111 -0.32992662
0.00000000 -0.87212237 -0.92880077 -0.72945003 0.21331970 0.03422729 -0.08934926 0.12831656 0.09040697 -0.79617778 -0.16202933
0.00000000 -0.84985518 -0.87578535 -0.60354820 -0.26287078 -0.48288635 -0.07466805 0.09809279 0.02649543 -0.78437778 -0.07397370
0.00000000 -0.91335022 -0.87118909 -0.74642224 0.14308444 -0.09734776 -0.14188088 0.10331152 0.13796991 0.13431111 -0.35189804
0.00000000 -0.50526155 -0.77635247 0.06298048 -0.68428230 -0.74870351 -0.06501917 0.03134743 0.18846328 -0.81637333 -0.17034044
0.00000000 -0.42965108 -0.80373661 -0.13684211 -0.68019093 -0.76352052 0.11051120 0.48770762 0.13644974 -0.93541556 0.13619531
1.00000000 -0.76946924 -0.92288304 -0.49118865 -0.14717582 -0.32493703 -0.12269115 0.22525973 0.03931321 -0.33343778 -0.57699386
1.00000000 -0.76886419 -0.90567981 -0.56913069 -0.07762246 -0.34894058 -0.16979920 0.03378384 0.12971318 0.96302000 -0.22887870
0.00000000 -0.80091272 -0.90272328 -0.63630988 -0.27219002 -0.49473996 -0.16329661 0.11870388 0.09008655 -0.91504444 -0.16092469
1.00000000 -0.81744169 -0.90078789 -0.65334122 -0.01761564 -0.32938213 -0.08505795 0.29543327 0.00447108 -0.09418444 -0.40427783
0.00000000 -0.47789453 -0.69981746 0.14411591 -0.68269121 -0.76559490 -0.27420078 0.33322727 -0.01398408 -0.96483556 0.44876005
0.00000000 -0.80829874 -0.79053288 -0.44523950 -0.58563473 -0.68202697 -0.05281405 0.28129367 0.14633242 0.94826222 -0.49391922
1.00000000 -0.40297763 -0.83426216 -0.27220580 -0.62427549 -0.63016743 0.03394644 0.38462167 0.17916337 0.54745778 -0.32345820
0.00000000 -0.54087850 -0.83528953 -0.47504435 -0.31537675 -0.51103867 0.02460033 0.41294157 0.17723671 -0.92512222 0.25228778
1.00000000 -0.17722841 -0.45713038 -0.10502661 -0.70110240 -0.77774485 -0.28951869 -0.32775070 -0.02415400 0.71935556 -0.68981570
0.00000000 -0.69502158 -0.79176151 0.02590183 -0.64109558 -0.71818047 -0.03165483 0.28312246 -0.02953422 -0.95793333 -0.41316715
0.00000000 -0.51795110 -0.80074576 -0.04855115 -0.62382089 -0.70840124 -0.01070757 0.43506291 0.13493994 -0.95583111 0.05961499
0.00000000 -0.86723655 -0.91950605 -0.75079834 0.11421752 -0.21025337 -0.13544953 0.10266356 0.10284729 -0.99630000 -0.52425435
0.00000000 -0.84563442 -0.86823334 -0.42596097 -0.20013638 -0.32404801 -0.07297479 0.24250896 0.03094707 -0.57373333 -0.68985333
0.00000000 -0.61756991 -0.80406971 0.03784743 -0.69632913 -0.77685583 -0.04936269 0.34744615 -0.01169190 -0.92976000 -0.11159217
0.00000000 -0.40941243 -0.66319944 0.30467179 -0.79133992 -0.83701289 -0.16071094 0.39832170 0.24720198 -0.97988889 0.23243662
0.00000000 -0.94726722 -0.91574135 -0.86374926 0.65382430 0.42598904 -0.13963786 0.18306440 0.06793362 -1.00000000 -0.21869376
1.00000000 -0.83906867 -0.93155292 -0.59733885 0.27764519 -0.11335013 -0.16877825 0.10434923 0.03892487 -0.29006667 -0.09874111
0.00000000 -0.94660034 -0.91756988 -0.88539326 0.73542448 0.44288043 -0.13916126 0.14865015 0.11921507 0.13973333 -0.12891439
0.00000000 -0.58002628 -0.77583528 -0.07871082 -0.72224116 -0.79671062 -0.03501966 0.41132361 -0.01398201 -0.93195556 -0.31114773
0.00000000 -0.41797883 -0.83691679 -0.35073921 -0.52721900 -0.64202104 0.11380015 0.00099456 0.12508059 -0.89635556 -0.00351947
1.00000000 -0.23320405 -0.39411581 -0.16883501 -0.66359814 -0.75225959 0.25880621 -0.18383620 0.41938018 0.19497333 -0.65555039
0.00000000 -0.89900862 -0.90601758 -0.75304554 0.15399477 -0.21618017 -0.11820006 0.19870093 0.01104536 -0.97753333 -0.40951334
0.00000000 -0.59181857 -0.90425147 -0.36102898 -0.37470167 -0.52881908 -0.28277702 0.37260205 0.02460974 -0.88050000 0.02153119
0.00000000 -0.92161288 -0.91291120 -0.73305736 0.24014093 -0.07097348 -0.11620830 0.18646731 0.09557099 -0.19802667 -0.48827462
1.00000000 -0.88980201 -0.92551427 -0.63879361 0.48766905 0.00903838 -0.08524301 0.22070440 0.11305401 0.47700000 -0.60212342
0.00000000 -0.50481170 -0.77657402 -0.13565937 -0.36174565 -0.54897022 -0.22036132 0.29503334 -0.02098559 -0.87326667 0.33671793
0.00000000 -0.87373440 -0.89936189 -0.70082791 0.04170929 -0.23366425 -0.07183401 0.19489740 0.02888146 -0.41199778 -0.37528972
1.00000000 -0.89781854 -0.90559010 -0.61023063 0.22513922 -0.00074085 -0.08184392 0.22264792 0.04518599 -0.77311111 -0.61250057
1.00000000 -0.82250575 -0.88976995 -0.60289769 0.09557904 -0.15898652 -0.05135929 0.25182310 0.00736418 -0.26706667 -0.51926526
1.00000000 -0.82237237 -0.91392063 -0.54263749 -0.05216502 -0.27218847 -0.03961219 0.26787464 0.10004493 -0.39966667 -0.42278117
1.00000000 -0.84962783 -0.92879375 -0.58421053 0.28969201 -0.07008446 -0.09880185 0.22507310 0.11706858 -0.63649556 -0.42380084
0.00000000 -0.86959003 -0.85491181 -0.39816677 -0.23309467 -0.43250852 -0.11014649 0.23007818 0.11278389 -0.91326667 -0.26920780
0.00000000 -0.86339410 -0.91120359 -0.67060911 0.06693942 -0.19662172 -0.10343367 0.22411257 0.10852979 -0.87968889 -0.66403913
0.00000000 -0.74718205 -0.79490214 -0.30940272 -0.25536993 -0.39813306 -0.06657866 0.28620402 0.11066799 -0.95720000 0.04157252
0.00000000 -0.50587023 -0.78457848 -0.19195742 -0.41425162 -0.55815676 -0.10853609 0.31370301 0.16829818 -0.99396444 0.34016943
0.00000000 -0.79581471 -0.81131437 -0.47125961 -0.51517218 -0.56586161 -0.04056635 0.23340952 0.14467433 -0.96199778 -0.25034798
1.00000000 -0.36617363 -0.84382211 -0.17102306 -0.68769178 -0.73003408 0.06556875 -0.02268124 -0.06500163 0.80434667 -0.76089831
0.00000000 -0.92023244 -0.91924784 -0.74801892 0.41402432 0.21380945 -0.11355953 0.16273187 0.10747988 -0.20209556 -0.35624377
0.00000000 -0.69569694 -0.89006873 -0.45493791 -0.54676668 -0.67787820 0.01650417 0.29898632 0.03527479 -0.99237778 -0.09283756
1.00000000 -0.59763984 -0.73831938 -0.19107037 -0.76997386 -0.82278856 -0.28170129 -0.00237186 -0.10118039 0.40840000 -0.44958388
1.00000000 -0.77773069 -0.75198961 -0.23329391 0.15467667 -0.18921322 -0.04310633 0.29035978 0.02360078 -0.96224000 0.51950156
0.00000000 -0.89038826 -0.91887808 -0.88255470 0.18899875 -0.19573270 -0.12049633 0.22233113 0.02341931 -0.87348667 -0.34186321
0.00000000 -0.71317531 -0.83872893 -0.36510940 -0.43016252 -0.60438583 -0.12803516 0.32312204 0.00065717 -0.77733333 -0.09006989
0.00000000 -0.94617051 -0.91810892 -0.86723832 0.75451756 0.42510001 -0.13935484 0.14547457 0.01209216 -0.10408889 -0.25710935
0.00000000 -0.78961756 -0.89231849 -0.60573625 -0.14422093 -0.41976589 -0.16323427 0.10018190 0.13674838 -0.88321111 -0.26890837
1.00000000 -0.25411989 -0.25831143 0.04039030 -0.67519036 -0.74603645 -0.17041557 -0.28449871 0.46167488 0.51220667 0.60351494
0.00000000 -0.70434822 -0.92636769 -0.74748669 0.07012160 -0.19514002 -0.20764767 0.28825664 0.02684437 -0.73862222 -0.22628867
1.00000000 -0.61279625 -0.75750092 -0.09964518 -0.43834527 -0.66335753 -0.02245680 0.49681513 0.24966422 0.96534667 0.17090247
0.00000000 -0.51387948 -0.76784954 -0.13086931 -0.67337197 -0.72440362 0.04827283 0.45478889 0.02478343 -0.85184444 0.01068709
0.00000000 -0.87911978 -0.85192252 -0.68527499 -0.22763950 -0.45799378 -0.08224386 0.09551080 0.09650840 0.03593333 -0.39938949
0.00000000 -0.88146841 -0.85456701 -0.47315198 -0.17013297 -0.27900430 -0.14698117 0.12265651 0.10465159 0.53860000 -0.74525733
0.00000000 -0.68254240 -0.81689276 -0.33524542 -0.29469258 -0.49473996 -0.22258887 0.30721083 0.16679253 -0.80430667 0.14826543
1.00000000 -0.73612878 -0.68787668 -0.28687167 -0.69132856 -0.77181805 -0.19522826 0.04701623 0.18743410 -0.42226667 -0.54146327
0.00000000 -0.63366602 -0.83477857 -0.28415139 -0.52176384 -0.66128315 -0.01477239 0.34660420 0.00986946 -0.91519333 -0.19678707
1.00000000 0.07862265 -0.76507009 -0.01578947 -0.75315377 -0.84264335 -0.56928261 -0.60128644 0.13605984 -0.95440889 -0.62582019
1.00000000 -0.94083242 -0.91612984 -0.93950325 0.53426526 0.10653430 -0.07094296 0.09460780 0.10729582 -0.64056222 -0.09104950
0.00000000 -0.65640245 -0.80905524 -0.24801892 -0.59108990 -0.66602460 -0.04802582 0.32497329 0.17802739 -0.91632667 -0.07250489
1.00000000 -0.67205113 -0.75862112 -0.41052632 -0.33128765 -0.35457105 -0.17847417 0.33622042 0.19827804 -0.49167111 0.21532723
0.00000000 -0.55369657 -0.84423946 -0.39314015 -0.56449597 -0.69595496 -0.26103627 0.26271941 0.01334117 -0.81482222 -0.15724660
0.00000000 -0.85265548 -0.85004564 -0.57031342 -0.22900330 -0.41828419 -0.07316740 0.22658266 0.14666580 -0.42884444 -0.33514230
0.00000000 -0.93422786 -0.90599418 -0.75931402 0.46857597 0.14861461 -0.11615042 0.15581415 0.10520273 -0.52382222 -0.67372072
0.00000000 -0.77382822 -0.83153966 -0.30307510 -0.53972042 -0.64202104 -0.05724901 0.27291866 0.03503111 -0.80202222 -0.33283995
1.00000000 -0.65311714 -0.88411979 -0.39420461 -0.55744971 -0.68825011 -0.02719761 0.23913552 0.08738529 0.54120889 0.04166963
1.00000000 -0.70055366 -0.91761980 -0.38710822 -0.43879986 -0.59994073 -0.09628606 0.12950232 0.08299846 0.88092667 -0.30277997
0.00000000 -0.63580368 -0.88148856 -0.46439976 -0.55767701 -0.66987702 -0.04111070 0.33808957 0.03362189 -0.91864444 -0.32378028
0.00000000 -0.90193138 -0.91959498 -0.81720875 0.31105807 0.05615647 -0.12396647 0.22146357 0.01936742 -0.92680000 -0.70747417
1.00000000 -0.30773113 -0.75646106 -0.35931402 -0.11285373 -0.38924285 -0.31543770 -0.00303876 -0.03090767 -0.89275556 0.32636344
0.00000000 -0.81438070 -0.91358676 -0.53696038 -0.16785998 -0.39991110 -0.11020670 0.08344556 0.11973873 -0.91532444 -0.27232750
1.00000000 -0.01382295 -0.34631682 -0.21632170 -0.62154790 -0.70514150 -0.27641903 -0.24347230 -0.26481514 -0.49752444 0.20143789
0.00000000 -0.80610894 -0.87303945 -0.56298048 -0.42720764 -0.60171877 -0.11695185 0.11024818 0.12452945 -0.88716889 -0.45973201
1.00000000 -0.92697643 -0.89799284 -0.81531638 0.69337425 0.16609868 -0.15892573 0.23565930 -0.00345539 0.06181111 -0.44758824
0.00000000 -0.51371640 -0.70980334 0.07859255 -0.72610524 -0.76263150 -0.19577745 0.41691314 0.20344517 -0.99582222 0.20291479
0.00000000 -0.80449630 -0.83931321 -0.45476050 -0.38833958 -0.50363017 -0.11848908 0.22381332 0.04854364 -0.84280667 -0.45895107
0.00000000 -0.89855393 -0.93370751 -0.75588409 0.50903512 0.22507038 -0.07082449 0.21214030 0.06282040 -0.79168000 -0.27451250
0.00000000 -0.73931041 -0.76682138 -0.24027203 -0.55017616 -0.66543192 -0.08259579 0.32325641 0.15296839 -0.59544444 0.03391692
0.00000000 -0.90617942 -0.86133270 -0.72738025 0.26650756 -0.00903838 -0.06761626 0.20184353 0.14097552 -0.32977333 -0.49126889
0.00000000 -0.86901530 -0.87086223 -0.48876404 -0.06648483 -0.28967254 -0.06948742 0.22771053 0.01212638 -0.91870667 -0.27265120
0.00000000 -0.63086875 -0.71516643 -0.22460083 -0.65746108 -0.75492666 -0.20193837 0.31897751 -0.07262168 -0.84497778 0.15521293
0.00000000 -0.88811480 -0.89882831 -0.60668244 0.20809183 -0.19039858 -0.12337895 0.10698525 0.10012425 0.30410222 -0.69412703
0.00000000 -0.87522458 -0.90685618 -0.60733294 0.20536425 0.06178693 -0.07903137 0.22539866 0.12451545 -0.52773333 -0.16590569
0.00000000 -0.80414225 -0.88029815 -0.48616203 -0.37879304 -0.54897022 -0.05321864 0.22761370 0.03674986 -0.95189333 -0.14016716
0.00000000 -0.61475506 -0.83464674 -0.32046127 -0.58131606 -0.69654764 -0.32622405 0.35879783 0.15564632 -0.97477778 -0.06993549
1.00000000 -0.06999986 -0.42014962 0.12891780 -0.64609615 -0.72973774 -0.32880643 -0.32072036 -0.17818345 0.09422889 0.57703189
0.00000000 -0.90929254 -0.90560960 -0.66061502 0.26105239 -0.09142095 -0.12238239 0.20328433 0.01359782 -0.65282222 -0.37181799
0.00000000 -0.94765280 -0.91133309 -0.79840331 0.65564269 0.13646466 -0.08443926 0.14636003 0.00702095 0.38696667 -0.40206005
1.00000000 -0.87823282 -0.87840176 -0.63453578 -0.06421184 -0.35901615 -0.12387510 0.10700771 0.13914219 0.59471111 -0.43518309
0.00000000 -0.61838169 -0.86715448 -0.39379066 -0.37151949 -0.56052749 -0.35866056 0.37422562 0.12287914 -0.69012000 -0.17599717
1.00000000 -0.26629352 -0.60732735 -0.25949143 -0.15354018 -0.08519781 -0.31513764 -0.12122484 0.28858416 -0.57168222 -0.06522964
0.00000000 -0.60786557 -0.80090568 -0.29662921 -0.55199454 -0.66869166 -0.26203283 0.34867436 0.18060525 -0.99106667 0.01854906
0.00000000 -0.87394417 -0.90051018 -0.64062685 0.11967269 -0.19306564 -0.16335584 0.20206174 0.01940372 -0.89986667 -0.37904873
0.00000000 -0.75135854 -0.87747970 -0.58332348 -0.32605978 -0.52200326 -0.02265658 0.28867797 0.02179908 -0.63124444 -0.53424062
1.00000000 -0.32790673 -0.72632556 -0.35718510 -0.53221957 -0.61446140 -0.32253168 -0.41685736 -0.03931321 -0.79101556 0.00389497
1.00000000 -0.01546711 -0.67242786 -0.15014784 -0.72360496 -0.79819232 -0.60981508 0.01496893 0.18621880 -0.90260667 0.15018338
0.00000000 -0.94681253 -0.91353917 -0.88917800 0.69405614 0.22181064 -0.08508486 0.14617726 0.00781940 0.29355556 -0.62959458
1.00000000 -0.54650152 -0.85161751 -0.57587226 -0.04375497 -0.24166543 -0.20038101 -0.04227497 0.02355671 -0.43417111 0.24135022
0.00000000 -0.83216159 -0.79429679 -0.34364281 -0.40152290 -0.53859831 -0.10348265 0.24094783 0.13386358 -0.59289778 -0.09706999
1.00000000 -0.88992023 -0.85301776 -0.58610290 -0.03761791 -0.24877760 -0.10836245 0.07403039 0.07842291 -0.57212000 -0.04477274
0.00000000 -0.58575237 -0.86178203 -0.33749261 -0.53676554 -0.63965032 -0.03800836 0.37401548 -0.01169657 -0.85995778 -0.05762663
1.00000000 -0.91358848 -0.93262241 -0.88846836 0.58654393 0.13142688 -0.04938553 0.14232706 0.02750024 -0.47333111 -0.06885512
0.00000000 -0.90266192 -0.91135571 -0.68787700 0.35174452 -0.09023559 -0.12251848 0.20540922 0.12464300 -0.38258222 -0.58830732
1.00000000 -0.76923947 -0.89414467 -0.62980485 -0.04443687 -0.04341384 -0.19394984 0.02317554 0.08784829 0.27220889 -0.21856347
0.00000000 -0.75685608 -0.86287259 -0.49568303 -0.24468690 -0.45591940 -0.10275052 0.30105052 -0.00913166 -0.99813333 -0.24467507
0.00000000 -0.94914359 -0.90855520 -0.91738616 0.57358791 0.14268781 -0.08297192 0.13120868 0.02090626 0.65595556 -0.39331599
0.00000000 -0.92235070 -0.91699807 -0.79509166 0.41129674 0.21351311 -0.11259724 0.15077644 0.10839136 -0.37623111 -0.05450693
0.00000000 -0.44640437 -0.79888916 -0.08160852 -0.53676554 -0.65950511 -0.13926579 0.31597489 0.15403697 -0.98726444 0.31882923
1.00000000 -0.88419596 -0.91089078 -0.69473684 0.36288215 0.13676100 -0.09884811 0.20988597 0.12802035 0.29571778 -0.70699873
1.00000000 -0.31422414 -0.46364487 -0.05777646 -0.69269235 -0.76500222 -0.29610007 -0.24070296 0.31550501 -0.41175556 0.39737605
1.00000000 -0.73349096 -0.91031664 -0.43057363 -0.30151154 -0.51874352 -0.05065640 0.20027328 0.04386595 0.82085333 -0.39211829
0.00000000 -0.89749904 -0.91237060 -0.73199290 0.24423230 -0.14654023 -0.13622424 0.09644186 0.01961318 -0.95501556 -0.41587818
0.00000000 -0.91451302 -0.90402680 -0.68876404 0.24036822 0.03393095 -0.10599785 0.12641234 0.01179819 0.39082000 -0.60140965
0.00000000 -0.66513981 -0.91110764 -0.63737433 -0.12944653 -0.29411765 -0.20001707 0.30735396 0.10951490 -0.97508889 0.19326032
1.00000000 -0.79447125 -0.99697561 -0.67155529 0.24082282 -0.15957920 -0.12299450 0.11520520 0.00271863 0.16540667 -0.00533829
0.00000000 -0.84622249 -0.86662480 -0.74529864 0.14763041 -0.21440213 -0.06904722 0.25853489 0.01184174 0.32869333 -0.47106570
0.00000000 -0.77842910 -0.86557637 -0.36481372 -0.45925673 -0.60468218 -0.19636109 0.10232117 0.11751498 -0.98726667 -0.32858324
0.00000000 -0.81626010 -0.90145252 -0.60041396 -0.05239232 -0.33886502 -0.06056738 0.09898422 0.13292047 -0.94593333 -0.13958045
0.00000000 -0.89845450 -0.91611034 -0.85440568 0.29855665 -0.10623796 -0.12474118 0.22532183 0.10593274 0.22068889 -0.47044661
0.00000000 -0.87766294 -0.89523367 -0.71259610 0.20240936 -0.10920136 -0.06407740 0.21573581 0.04310742 -0.88791111 -0.57896036
0.00000000 -0.63494704 -0.84702124 -0.29609698 -0.63859529 -0.72855238 -0.11065542 0.31449655 0.00361508 -0.84951111 -0.08548138
1.00000000 -0.22028473 -0.59091434 0.23968066 -0.83293556 -0.86190547 -0.42564556 -0.09978723 -0.17886991 -0.24804444 0.01358829
0.00000000 -0.85122956 -0.85935362 -0.43394441 -0.26309808 -0.42628538 -0.08910090 0.23296714 0.11948831 -0.50993333 -0.43549870
0.00000000 -0.84648197 -0.85711321 -0.59822590 -0.31105807 -0.52170692 -0.16215080 0.19402106 0.00852401 -0.79884222 -0.46180776
1.00000000 0.05501624 -0.09604418 -0.04370195 -0.63654961 -0.72677434 -0.40612867 -0.43378805 -0.20597171 0.18132667 -0.09611911
1.00000000 0.01773754 -0.39900149 0.57782377 -0.95340380 -0.94873315 0.05889329 -0.16922475 -0.12885873 -0.52918889 -0.24051951
0.00000000 -0.46029673 -0.70475774 0.22294500 -0.78906694 -0.83908727 -0.07896827 0.43449669 -0.09341154 -0.96067556 0.29914801
0.00000000 -0.66455538 -0.79227403 -0.41460674 -0.49971588 -0.64498444 -0.14366474 0.02844303 0.01775963 -0.91453333 0.09183974
0.00000000 -0.75063589 -0.80214836 -0.29166174 -0.51176270 -0.65565269 -0.09352482 0.21745305 0.15160013 -0.70477778 -0.00387150
0.00000000 -0.87175922 -0.82806593 -0.44476641 -0.28105467 -0.39368795 -0.08684393 0.20820416 0.15460782 -0.83930444 0.08505409
1.00000000 -0.82638336 -0.93610550 -0.51437020 -0.26468917 -0.39250259 -0.05450634 0.24153194 0.10457382 0.99895111 -0.12393016
1.00000000 -0.62862257 -0.82435584 -0.35742164 -0.18604387 -0.27841162 -0.21840538 0.07576377 -0.03289810 -0.96837778 0.30399791
1.00000000 -0.92072896 -0.90999914 -0.75257244 0.40356859 -0.06326863 -0.06944735 0.23954738 0.00576779 0.28480000 -0.26205191
1.00000000 -0.91569158 -0.88069599 -0.73796570 0.19536311 -0.06208327 -0.11209296 0.24591643 0.10012996 -0.84862444 -0.77861181
1.00000000 -0.52234645 -0.91684440 -0.61602602 -0.37424707 -0.57415913 -0.02728105 -0.05871521 0.05550470 0.83244667 0.02190183
0.00000000 -0.87761747 -0.81722898 -0.63033708 -0.37583816 -0.55460068 -0.05516975 0.22712853 -0.00848772 -0.20022222 -0.45983721
1.00000000 -0.92531772 -0.93302728 -0.73317564 0.48562337 0.18862054 -0.08864811 0.18895178 0.04321889 -0.34023333 -0.69470161
0.00000000 -0.55326128 -0.81630848 -0.20721467 -0.46221161 -0.58986517 -0.19645730 0.41541341 0.16504889 -0.95877778 0.19886040
1.00000000 -0.54525870 -0.86572380 -0.48864577 -0.43607228 -0.54719218 -0.00451471 0.34402395 0.03025180 0.26004000 0.16096192
0.00000000 -0.90733312 -0.91444251 -0.77474867 0.48562337 0.03630167 -0.14257371 0.10177530 0.10168227 -0.75672889 -0.33680938
1.00000000 -0.78372050 -0.93065192 -0.51105855 -0.26741675 -0.46658764 -0.06472590 0.27819316 0.05362730 -0.18929111 -0.23016867
0.00000000 -0.81076378 -0.89317893 -0.51141336 -0.10967155 -0.36583198 -0.04652672 0.25722039 0.02983027 -0.60188889 -0.07552748
1.00000000 -0.91193825 -0.91317253 -0.64027203 0.34242528 0.25707512 -0.11246657 0.15319636 0.12878666 0.67942222 -0.10451923
1.00000000 0.01628132 -0.60209609 -0.20272028 -0.39538584 -0.50007409 -0.31913859 -0.64081066 0.26250999 0.50727333 0.11126766
1.00000000 -0.77832422 -0.84942391 -0.52430514 -0.33878850 -0.51903986 -0.07887283 0.11861091 0.10950142 -0.64124889 -0.17013691
0.00000000 -0.50026418 -0.74986544 0.19609698 -0.73997045 -0.80619351 -0.27892397 0.40501245 -0.01445486 -0.98512000 0.02537517
0.00000000 -0.75697551 -0.86097152 -0.30703726 -0.40788726 -0.59312491 -0.14086536 0.26290991 0.10841884 -0.89343556 -0.00128996
0.00000000 -0.59837826 -0.85555694 -0.49751626 -0.26105239 -0.49029486 -0.00781140 0.36048209 0.11599585 -0.97619556 0.01170272
0.00000000 -0.87705851 -1.00000000 -0.88166765 0.64427776 0.29352497 -0.06554804 0.22340112 0.06751520 0.72566889 -0.25188962
0.00000000 -0.81970181 -0.87421816 -0.55872265 -0.11967269 -0.24344347 -0.08172215 0.25978590 0.15404475 -0.81633333 -0.51639238
0.00000000 -0.84978546 -0.79631097 -0.43347132 -0.45084669 -0.55815676 -0.10787636 0.19045257 0.07850431 -0.23495556 -0.66754930
